Daily Time Spent on Site,Age,Area Income,Daily Internet Usage,Ad Topic Line,City,Male,Country,Timestamp,Clicked on Ad
57.503558867563875,48,75654.00597382993,206.5555228963388,Discover User-friendly mission-critical synergy!,Aaronport,0,Jordan,2024-12-26 17:03:58.890066,1
44.229123583120554,18,47634.75795176205,186.61207465182912,Discover Multi-tiered high-level data-warehouse!,West Calvinbury,1,Myanmar,2024-09-19 00:59:25.586646,1
32.37448369078109,42,37557.74496008503,118.81889834185385,Discover Ameliorated transitional alliance!,Elliottberg,1,France,2024-06-05 13:15:59.037463,1
40.251467235548546,22,61678.16318371093,89.42030374111017,Discover Streamlined global methodology!,Powerschester,1,Moldova,2024-07-28 07:57:22.530930,1
67.18816943665941,53,64917.71485889078,173.51875367909744,Discover Distributed bifurcated framework!,Port Shannontown,1,Israel,2024-09-20 13:01:42.823408,1
91.57281656496463,19,65013.04142191197,113.86436660986693,Discover Streamlined client-server knowledgebase!,Greenside,1,San Marino,2024-07-28 12:05:24.438542,1
71.26368947729961,46,50929.912521609855,126.57293048384994,Discover Team-oriented encompassing time-frame!,Juliestad,0,Kazakhstan,2024-11-19 05:43:20.108103,1
52.869932235685205,34,58818.01451555422,97.60689239745456,Discover Persevering discrete Internet solution!,North Elizabethburgh,1,Uzbekistan,2025-03-17 16:35:24.079394,1
74.11808390341406,31,45246.50370656072,167.16047723147332,Discover Assimilated demand-driven collaboration!,West Maryland,0,Bhutan,2024-07-30 15:05:04.804148,1
55.81819379562016,36,80122.02516903596,114.14027534249968,Discover Multi-lateral transitional adapter!,Brandonbury,1,Tunisia,2025-02-19 15:01:51.249833,1
51.10799261673711,41,72163.07737986898,138.59833246788847,Discover Managed needs-based budgetary management!,Richardstad,0,Equatorial Guinea,2024-05-21 21:42:04.986667,1
41.91274663534031,25,71244.35243561013,139.21987736430137,Discover Right-sized exuding hub!,Luisview,0,Indonesia,2024-05-05 04:24:37.708137,1
29.96342386496562,26,66911.73901860318,147.34242479655643,Discover Self-enabling real-time Internet solution!,Port Nancy,0,Israel,2024-10-29 16:24:47.093014,1
57.201525868811096,41,62795.99958992502,166.4655400687859,Discover Synchronized transitional firmware!,Colefurt,1,Oman,2025-03-16 15:59:43.113482,1
68.16106979840264,18,36334.56273775318,130.28718512423114,Discover Grass-roots encompassing superstructure!,Donaldshire,1,Sao Tome and Principe,2024-11-27 14:03:42.681340,1
63.067526599702205,29,64499.518543834725,110.3428967245383,Discover Open-architected value-added model!,North Tamifurt,1,Cameroon,2024-05-13 17:28:35.489562,1
56.68066144105283,65,56713.9784509498,65.61821464978215,Discover Triple-buffered global software!,Kevinstad,1,Estonia,2024-09-11 18:19:51.673052,1
46.08507878606438,25,73950.46127426378,144.1051851747068,Discover Synchronized encompassing framework!,Richardport,1,Lao People's Democratic Republic,2024-11-15 00:28:29.852134,1
77.16492383369938,46,67111.28773573642,133.72003837527885,Discover Synchronized zero-defect alliance!,Rochaview,0,Syrian Arab Republic,2025-01-18 17:59:36.766678,1
38.6573616010683,29,63255.70705229532,111.5810867951603,Discover Realigned reciprocal firmware!,Walkerbury,1,Wallis and Futuna,2024-07-13 18:55:50.746083,1
80.52055827686951,40,29736.62803704766,142.50209848610143,Discover Innovative bottom-line paradigm!,Woodsstad,1,Uzbekistan,2024-06-24 20:22:49.151484,1
44.9556596214655,41,53664.99195087294,174.23930690459542,Discover Inverse maximized installation!,North Darrenton,0,Nicaragua,2025-04-21 12:34:44.189476,1
49.9512952529393,46,46631.61610144516,184.47552339788717,Discover Configurable executive encoding!,West Randy,1,Togo,2025-02-26 10:21:43.270330,1
35.66429618768646,32,58785.488862746104,78.59450326302435,Discover Advanced 6thgeneration capacity!,Port Joel,1,Monaco,2024-08-21 00:47:55.276481,1
54.97195706228727,54,48766.775928360345,125.5655479593866,Discover Centralized bandwidth-monitored service-desk!,New Gregoryfurt,0,Reunion,2024-08-19 15:46:32.064218,1
84.50624916955958,29,50860.81335860041,178.4410084959371,Discover Digitized multi-state parallelism!,East Karenview,1,Bhutan,2024-05-15 18:41:32.255172,1
75.31256176887914,37,61885.50857360056,203.84164138092095,Discover Multi-layered holistic monitoring!,New Elizabeth,0,Antarctica (the territory South of 60 deg S),2024-05-31 22:21:56.636465,1
84.5684422405607,37,48517.92829646836,107.3094538736633,Discover Pre-emptive upward-trending data-warehouse!,North Abigail,0,Macao,2024-05-25 18:56:01.577365,1
75.44285091867872,23,56823.873093610186,195.13291716930308,Discover Programmable zero administration hub!,Scottland,1,San Marino,2024-10-30 17:57:33.767285,1
42.926603429392614,32,32208.821636885405,85.99614871061524,Discover Reactive next generation Graphical User Interface!,Port Kennethbury,1,Lesotho,2024-09-04 10:16:35.979510,1
58.38421551344885,36,42513.97784859912,185.9313825247978,Discover Grass-roots bi-directional time-frame!,South Candicestad,0,Reunion,2025-01-09 20:48:10.967939,1
49.39601741765075,30,64840.65350804441,128.72974671178633,Discover Cross-group explicit info-mediaries!,Lake Jameshaven,0,Brunei Darussalam,2024-07-18 14:32:06.925982,1
91.6114980807808,59,36547.118249552885,202.51293062575002,Discover Diverse empowering Internet solution!,Bowmanville,1,Tunisia,2024-06-28 20:20:14.787498,1
41.064227071473766,26,73685.87616404495,121.43875134978825,Discover Focused methodical matrix!,Carterville,0,New Zealand,2024-12-16 01:43:36.763424,1
82.87395378778221,46,69615.99032951982,127.60437092958645,Discover Multi-tiered exuding moratorium!,Marksmouth,1,Tanzania,2024-12-21 14:25:12.465740,1
82.85907740217539,43,50976.550969903205,134.66429483184606,Discover Customer-focused homogeneous capability!,Samuelville,0,Chile,2024-11-02 19:38:09.970123,1
101.59240403432175,34,99981.01158253697,78.51799381108427,Discover Function-based transitional moratorium!,Deanbury,1,Germany,2024-12-20 02:17:20.355016,1
56.80626814741005,26,73646.5536677244,69.5010931696536,Discover Extended grid-enabled protocol!,Hernandezfurt,1,Marshall Islands,2024-11-24 01:22:11.910993,1
79.24644319160325,27,40760.80739941397,160.40616772162846,Discover Organic eco-centric forecast!,New Ashleytown,1,Puerto Rico,2025-03-16 20:38:46.824235,1
110.63303673077685,29,66192.61080550072,179.5384938941343,Discover Public-key didactic website!,Garnerview,1,Burundi,2024-11-18 04:01:47.092473,1
52.647166461326066,18,55987.945994796355,164.30310011364412,Discover Cross-platform intangible interface!,Port Kariborough,1,Macao,2025-01-30 17:00:35.604925,1
34.299195049352804,24,43349.31863710884,89.84097543285908,Discover Down-sized background time-frame!,Riosmouth,1,Sierra Leone,2024-09-08 21:31:15.221332,1
27.399799321844725,20,38951.36285250686,159.2075498028817,Discover Phased exuding time-frame!,Vaughanport,1,Malawi,2024-09-16 07:15:33.389490,1
79.25424057722662,48,69923.40002332568,100.39184105185183,Discover Mandatory multi-tasking hardware!,New Marie,1,Canada,2025-02-07 00:15:02.169217,1
27.336995838828322,41,46030.818030637995,156.3061083289466,Discover Managed radical workforce!,Ryanbury,0,Vietnam,2024-07-12 23:52:18.077788,1
57.553618941241545,42,53471.85467444422,185.2519658080975,Discover User-friendly grid-enabled Graphic Interface!,West Ryan,0,Marshall Islands,2024-07-09 03:50:13.358117,1
73.74626374077921,40,41184.61107660207,154.69867413340074,Discover Configurable interactive interface!,West Ericafurt,1,Guernsey,2024-07-22 23:17:29.023490,1
68.70351073659828,36,43777.630940521136,198.74135608967728,Discover Reactive bottom-line throughput!,Seanport,1,Pakistan,2024-08-04 11:41:36.146039,1
73.50889728368344,49,53096.06199892792,134.0005011458902,Discover Pre-emptive client-server methodology!,Lake Kathleen,1,Romania,2024-10-25 10:37:40.960741,1
69.44579711601708,28,60822.73439086227,131.3340271478254,Discover Right-sized stable analyzer!,Quinnbury,0,Comoros,2024-11-02 11:51:21.765345,1
90.57731626626787,36,20000.0,142.69405191123124,Discover Quality-focused holistic secured line!,Allisonfort,1,Philippines,2024-05-17 11:34:03.997236,1
45.95367238522406,42,55253.79698750125,86.29435664805033,Discover User-centric scalable collaboration!,Thomaston,1,Singapore,2024-10-20 02:54:05.640275,1
51.460097230829376,21,43808.18481122447,123.88195697531529,Discover Organic regional functionalities!,Watsonland,1,Barbados,2024-07-07 02:28:37.853792,1
49.54681109458352,65,76035.43980175338,127.3946732103974,Discover Diverse object-oriented emulation!,South Andrew,0,Pakistan,2024-09-10 03:48:09.794640,1
81.60383623725221,35,99141.28969008155,128.64000226852477,Discover Visionary web-enabled productivity!,Thomasside,1,Armenia,2024-12-31 01:58:49.441679,1
83.00797176790127,36,49610.81447569427,150.7316466865365,Discover Quality-focused dynamic infrastructure!,Alyssaside,0,Martinique,2024-09-29 07:38:15.212613,1
74.02450638637016,47,29166.571589302082,80.78683520706836,Discover Triple-buffered foreground instruction set!,Lake Jennifer,1,Indonesia,2024-11-18 02:46:19.559750,1
88.66987333779855,44,56753.1545487785,94.17544064557998,Discover Triple-buffered encompassing paradigm!,East Lori,1,Georgia,2025-01-27 02:32:48.963551,1
41.43918265247238,35,51918.56005760193,185.28278386553885,Discover Open-architected fresh-thinking artificial intelligence!,Gordonfort,0,Dominica,2024-07-31 23:50:27.619993,1
98.34448223102274,36,84570.25973501935,59.71007103744762,Discover Switchable zero administration conglomeration!,Andersonburgh,1,Oman,2024-07-18 14:38:04.752395,1
95.46477243424516,19,79998.84015063314,164.65484275491374,Discover Quality-focused empowering success!,South Valerie,1,Guinea,2025-02-14 05:07:27.073821,1
79.71243994491493,29,67980.62455894846,125.05761276809267,Discover Reactive directional definition!,South Megan,0,Ireland,2025-03-07 13:48:23.319310,1
100.6359781754212,40,46199.588781810126,146.40489926653808,Discover Streamlined executive throughput!,North Kaitlyn,1,Denmark,2024-08-23 09:22:35.490976,1
31.867535846444525,39,65166.49849271205,202.32395141335758,Discover Customer-focused disintermediate throughput!,South Phillipville,0,Kyrgyz Republic,2024-05-19 20:34:08.023443,1
54.51103727474696,47,58975.095386024565,134.75268856538707,Discover Networked contextually-based paradigm!,Josephland,1,Guernsey,2024-10-27 03:50:32.821152,1
50.29393078636095,33,58619.84804949086,165.01552022023077,Discover Upgradable demand-driven service-desk!,Jaredview,0,Greenland,2024-10-25 10:03:37.676458,1
79.42958647514686,21,31626.552271481945,142.34267870727663,Discover Customer-focused web-enabled capacity!,West Morgan,0,Sudan,2025-03-19 11:14:10.145636,1
43.99718520795709,45,70926.9300768047,135.6249532098678,Discover Optimized mobile array!,Port Joshuaside,1,Gambia,2024-06-13 23:52:42.414057,1
80.14990298674971,49,56617.124924668526,130.6729880863855,Discover Front-line demand-driven open system!,Copelandshire,0,Oman,2024-04-30 09:59:38.998125,1
92.41072287993427,43,53487.37978683137,168.04233394024908,Discover Progressive methodical circuit!,North Miaside,0,Estonia,2024-10-07 11:30:09.030704,1
78.90405800167999,33,45997.652574867585,110.73592535514636,Discover Self-enabling attitude-oriented knowledgebase!,Port Melissa,1,Guam,2024-09-02 13:23:26.873824,1
70.67502047323002,45,43095.752505199336,94.71907245794947,Discover Vision-oriented mission-critical service-desk!,East Raymondstad,1,Sri Lanka,2025-02-09 16:48:34.896678,1
45.24253318198502,65,59758.87871918473,142.9789989372435,Discover Optional bandwidth-monitored help-desk!,Kochport,1,Andorra,2025-01-06 10:13:26.159505,1
48.0629806774927,36,28762.55797212877,147.71136014353982,Discover Optimized user-facing secured line!,Turnershire,1,Turkmenistan,2024-10-07 09:04:46.440789,1
89.99237810593334,21,66842.48139475063,67.0336733840416,Discover Right-sized upward-trending standardization!,New Charles,1,Saint Martin,2024-07-11 01:40:40.520931,1
80.58698007810665,29,39188.418445064715,139.58050285557346,Discover Focused web-enabled monitoring!,East Ericchester,0,Japan,2024-11-19 23:19:40.875986,1
64.21960961244912,41,24119.78970692062,90.92492315141956,Discover Monitored asynchronous synergy!,Charlesport,0,Comoros,2025-02-05 22:53:15.914415,1
56.64180908468219,18,82328.4297388903,165.0737242979128,Discover Innovative content-based installation!,South Lisa,0,Venezuela,2024-08-29 22:36:46.996942,1
24.48384253777246,36,42128.69425981632,67.85260576413468,Discover Proactive local conglomeration!,Reedland,1,Myanmar,2024-07-10 15:20:27.343242,1
43.58295162631123,38,44167.612577174565,217.00303319452357,Discover Programmable grid-enabled system engine!,South Christopherbury,0,Niger,2024-06-18 12:33:39.667752,1
103.22838174279447,50,72018.07496512112,126.47206333456691,Discover Public-key radical neural-net!,Kevinview,1,Hong Kong,2024-08-04 12:00:08.295110,1
39.39088857995067,48,82816.46350774962,105.4015220605075,Discover Enterprise-wide 3rdgeneration instruction set!,East Benjamin,0,Bahrain,2025-04-10 16:12:26.282095,1
68.78959642442162,43,32004.97632094855,128.68110158527227,Discover Balanced context-sensitive encoding!,Kennethside,1,Tunisia,2024-10-06 08:58:20.292817,1
85.14887946390397,18,40657.47909623996,162.25083434535566,Discover Face-to-face transitional leverage!,Colleenland,1,French Polynesia,2024-09-12 11:31:26.340167,1
39.90154663995415,44,41759.81766759105,175.61880356939747,Discover Profound directional model!,Luisland,0,Azerbaijan,2024-12-01 21:45:59.177256,1
68.69420949562166,42,69022.02494043481,129.02754759900654,Discover Exclusive dynamic model!,Thomasland,0,Uganda,2025-03-16 09:30:24.825453,1
83.7583107502131,37,79586.981918943,82.45238340751239,Discover Cloned client-driven encoding!,South Christopher,1,Denmark,2024-11-25 16:57:58.296473,1
65.249986438145,18,38796.21157632882,91.50811465511276,Discover De-engineered mobile toolset!,South Mark,1,Samoa,2025-04-01 01:31:55.920636,1
122.36806111333536,27,76221.1800695233,151.4555079496298,Discover Secured systematic intranet!,Port Michaelborough,1,Morocco,2024-07-20 19:24:45.404144,1
31.628014822436093,23,44364.48832706947,179.49308518041806,Discover Versatile multi-tasking encryption!,North Arthur,0,Bahrain,2025-03-10 09:23:59.101792,1
86.17457059767759,18,60041.84354418358,184.69901006336474,Discover Multi-layered executive conglomeration!,Kyleshire,1,Bhutan,2024-09-07 07:57:27.839841,1
61.54396525207071,34,35928.19450858273,146.72370301643127,Discover Visionary incremental firmware!,Bakertown,1,Bhutan,2024-05-31 09:35:06.935515,1
80.43840309673351,27,53171.04379627003,178.6919826472569,Discover Quality-focused demand-driven extranet!,Hodgesbury,0,Jordan,2024-10-09 08:38:55.526859,1
73.82614303398492,61,53333.30928890926,216.49396870368003,Discover Operative national process improvement!,Port Brettfurt,0,Angola,2024-07-16 08:37:21.464246,1
50.33687605780007,33,50272.6254052709,187.61390850945168,Discover Profit-focused context-sensitive array!,Harrisstad,1,Cyprus,2025-04-11 15:23:06.673274,1
69.5799278491868,47,60774.56471979545,176.88151605617486,Discover Fundamental full-range superstructure!,Jamesville,0,China,2025-02-12 12:44:19.678705,1
27.841970972034254,19,39894.53702721211,107.73771267630863,Discover Organic exuding paradigm!,Laneview,1,Kiribati,2024-08-16 12:31:26.932461,1
77.06495001142787,29,41744.15052719737,178.50478481712014,Discover Devolved leadingedge instruction set!,South Shawnview,1,Wallis and Futuna,2024-06-28 12:45:50.504611,1
70.96316931981052,35,61568.082174240335,158.44929911554988,Discover Vision-oriented dynamic firmware!,East Matthewview,0,San Marino,2024-07-16 05:50:40.636450,1
77.77320337286204,25,75130.52996463593,166.02582513468553,Discover Enhanced tangible extranet!,New Samanthashire,1,Tonga,2025-02-23 13:36:11.576144,1
86.16236650174301,30,54657.794589281155,190.44425115778046,Discover Compatible regional architecture!,Millertown,0,Slovakia (Slovak Republic),2024-07-14 15:45:25.276269,1
72.35239680419421,32,62555.06160193259,154.34231393472763,Discover Vision-oriented 6thgeneration Graphical User Interface!,West Nicole,0,Somalia,2024-12-02 20:40:06.135822,1
67.96178839596553,32,66371.20015446011,135.89814677354147,Discover Self-enabling optimizing knowledge user!,Josephport,1,Timor-Leste,2024-07-24 06:58:48.747411,1
